menu_item_id,restaurant_id,item_name,price,stock_qty,version
623,157,Com Tam Suon Nuong,140000.0,97,0
624,197,Che Thap Cam,95000.0,49,0
625,143,Ga Ran,135000.0,87,0
626,127,Sam Bo Luong,50000.0,40,0
627,164,Pho Bo,90000.0,52,0
628,110,Che Thap Cam,50000.0,80,0
629,149,Ga Ran,80000.0,66,0
630,37,Ga Ran,150000.0,56,0
631,199,Banh Moouse,115000.0,22,0
632,60,Che Thap Cam,120000.0,74,0
633,130,Goi Cuon,45000.0,78,0
634,65,Tra Sua Tran Chau,125000.0,25,0
635,199,Sam Bo Luong,85000.0,98,0
636,167,Trai Cay Tuoi,75000.0,34,0
637,1,Sam Bo Luong,90000.0,52,0
638,3,Pho Bo,65000.0,92,0
639,164,Tiramisu Cake,145000.0,82,0
640,129,Pho Bo,55000.0,90,0
641,89,Hu Tieu,95000.0,64,0
642,139,Banh Mi Dac Biet,75000.0,53,0
643,95,Com Tam Suon Nuong,90000.0,65,0
644,106,Banh Moouse,105000.0,52,0
645,11,Goi Cuon,150000.0,45,0
646,178,Trai Cay Tuoi,140000.0,37,0
647,32,Goi Cuon,90000.0,73,0
648,130,Mi Cay,140000.0,67,0
649,23,Hu Tieu,150000.0,68,0
650,41,Sua Chua,55000.0,64,0
651,136,Banh Mi Dac Biet,150000.0,85,0
652,74,Ga Ran,75000.0,25,0
653,135,Trai Cay Tuoi,65000.0,48,0
654,120,Ga Ran,140000.0,71,0
655,159,Hu Tieu,55000.0,48,0
656,2,Ca Phe Sua Da,35000.0,26,0
657,185,Tra Sua Tran Chau,100000.0,92,0
658,151,Tra Sua Tran Chau,50000.0,29,0
659,158,Che Thap Cam,140000.0,51,0
660,3,Pho Bo,145000.0,71,0
661,200,Banh Mi Dac Biet,120000.0,81,0
662,136,Ca Phe Sua Da,45000.0,38,0
663,125,Bun Cha,115000.0,74,0
664,93,Banh Moouse,110000.0,83,0
665,59,Ca Phe Sua Da,135000.0,92,0
666,146,Sam Bo Luong,40000.0,82,0
667,125,Banh Moouse,115000.0,31,0
668,9,Banh Trang Tron,35000.0,80,0
669,148,Bun Cha,150000.0,53,0
670,30,Sua Chua,45000.0,21,0
671,109,Ga Ran,105000.0,76,0
672,144,Pho Bo,105000.0,50,0
673,73,Sam Bo Luong,105000.0,40,0
674,133,Banh Mi Dac Biet,110000.0,98,0
675,200,Bun Cha,65000.0,92,0
676,145,Pizza Hai San,120000.0,74,0
677,117,Pho Bo,65000.0,96,0
678,191,Che Thap Cam,70000.0,42,0
679,93,Ca Phe Sua Da,35000.0,89,0
680,46,Bun Cha,85000.0,59,0
681,7,Banh Trang Tron,100000.0,53,0
682,197,Ca Phe Sua Da,40000.0,96,0
683,156,Sam Bo Luong,95000.0,62,0
684,46,Banh Moouse,70000.0,55,0
685,184,Sua Chua,100000.0,36,0
686,46,Mi Cay,140000.0,39,0
687,199,Sua Chua,95000.0,69,0
688,187,Tiramisu Cake,75000.0,81,0
689,128,Banh Trang Tron,55000.0,39,0
690,116,Sua Chua,95000.0,33,0
691,181,Che Thap Cam,120000.0,89,0
692,68,Trai Cay Tuoi,40000.0,60,0
693,48,Goi Cuon,110000.0,71,0
694,95,Ga Ran,150000.0,81,0
695,168,Pizza Hai San,115000.0,69,0
696,195,Tiramisu Cake,120000.0,42,0
697,25,Goi Cuon,35000.0,49,0
698,136,Sam Bo Luong,65000.0,74,0
699,39,Tra Sua Tran Chau,115000.0,82,0
700,184,Mi Cay,50000.0,93,0
701,27,Trai Cay Tuoi,110000.0,45,0
702,31,Com Tam Suon Nuong,95000.0,29,0
703,3,Pho Bo,70000.0,60,0
704,35,Goi Cuon,140000.0,57,0
705,70,Sua Chua,130000.0,71,0
706,20,Banh Moouse,30000.0,61,0
707,197,Banh Mi Dac Biet,85000.0,29,0
708,165,Ca Phe Sua Da,105000.0,94,0
709,179,Ga Ran,125000.0,41,0
710,81,Banh Mi Dac Biet,45000.0,45,0
711,53,Ca Phe Sua Da,45000.0,47,0
712,134,Pizza Hai San,125000.0,65,0
713,75,Banh Moouse,80000.0,77,0
714,5,Banh Trang Tron,75000.0,47,0
715,92,Ga Ran,150000.0,45,0
716,167,Ca Phe Sua Da,50000.0,51,0
717,165,Sua Chua,125000.0,79,0
718,177,Bun Cha,120000.0,54,0
719,187,Banh Moouse,40000.0,81,0
720,192,Mi Cay,55000.0,56,0
721,131,Goi Cuon,50000.0,40,0
722,133,Tiramisu Cake,75000.0,68,0
723,88,Pizza Hai San,100000.0,22,0
724,114,Hu Tieu,45000.0,48,0
725,165,Sua Chua,50000.0,36,0
726,107,Pho Bo,80000.0,92,0
727,71,Hu Tieu,85000.0,54,0
728,174,Tiramisu Cake,60000.0,80,0
729,196,Tra Sua Tran Chau,150000.0,44,0
730,138,Sam Bo Luong,90000.0,32,0
731,69,Ga Ran,85000.0,29,0
732,75,Pho Bo,150000.0,41,0
733,135,Banh Mi Dac Biet,150000.0,75,0
734,44,Ca Phe Sua Da,100000.0,99,0
735,165,Hu Tieu,45000.0,99,0
736,146,Hu Tieu,90000.0,62,0
737,200,Sam Bo Luong,65000.0,28,0
738,8,Pizza Hai San,135000.0,87,0
739,199,Che Thap Cam,65000.0,21,0
740,85,Banh Moouse,75000.0,82,0
741,78,Banh Moouse,40000.0,72,0
742,199,Sam Bo Luong,135000.0,46,0
743,123,Sam Bo Luong,80000.0,91,0
744,139,Ca Phe Sua Da,125000.0,70,0
745,107,Banh Moouse,40000.0,60,0
746,1,Banh Trang Tron,135000.0,60,0
747,49,Ga Ran,145000.0,98,0
748,172,Pho Bo,65000.0,78,0
749,55,Banh Moouse,145000.0,80,0
750,8,Com Tam Suon Nuong,40000.0,99,0
751,27,Tiramisu Cake,40000.0,51,0
752,138,Ca Phe Sua Da,45000.0,92,0
753,59,Com Tam Suon Nuong,45000.0,33,0
754,3,Che Thap Cam,100000.0,85,0
755,48,Bun Cha,45000.0,41,0
756,29,Com Tam Suon Nuong,70000.0,35,0
757,102,Sam Bo Luong,35000.0,87,0
758,99,Hu Tieu,125000.0,20,0
759,74,Che Thap Cam,65000.0,30,0
760,29,Mi Cay,110000.0,20,0
761,154,Banh Mi Dac Biet,55000.0,78,0
762,161,Tiramisu Cake,35000.0,36,0
763,192,Bun Cha,105000.0,93,0
764,122,Com Tam Suon Nuong,55000.0,67,0
765,39,Tra Sua Tran Chau,135000.0,79,0
766,181,Ga Ran,140000.0,23,0
767,116,Ca Phe Sua Da,55000.0,97,0
768,63,Pho Bo,30000.0,34,0
769,109,Tiramisu Cake,80000.0,39,0
770,119,Banh Moouse,145000.0,63,0
771,29,Sam Bo Luong,90000.0,83,0
772,162,Tra Sua Tran Chau,105000.0,35,0
773,46,Banh Moouse,130000.0,79,0
774,57,Goi Cuon,120000.0,62,0
775,196,Pizza Hai San,105000.0,79,0
776,196,Ga Ran,110000.0,73,0
777,176,Goi Cuon,35000.0,49,0
778,2,Goi Cuon,85000.0,88,0
779,115,Trai Cay Tuoi,105000.0,62,0
780,62,Banh Moouse,130000.0,87,0
781,166,Tra Sua Tran Chau,110000.0,88,0
782,35,Sam Bo Luong,120000.0,63,0
783,72,Ga Ran,70000.0,92,0
784,152,Che Thap Cam,110000.0,95,0
785,127,Sua Chua,40000.0,63,0
786,117,Banh Moouse,130000.0,68,0
787,141,Ga Ran,105000.0,34,0
788,92,Goi Cuon,65000.0,35,0
789,28,Mi Cay,65000.0,32,0
790,144,Sua Chua,90000.0,28,0
791,58,Pizza Hai San,80000.0,45,0
792,168,Pizza Hai San,75000.0,39,0
793,190,Mi Cay,80000.0,54,0
794,20,Banh Moouse,65000.0,87,0
795,160,Mi Cay,115000.0,68,0
796,191,Banh Mi Dac Biet,110000.0,91,0
797,108,Com Tam Suon Nuong,90000.0,59,0
798,195,Trai Cay Tuoi,100000.0,90,0
799,55,Goi Cuon,65000.0,69,0
800,71,Banh Trang Tron,100000.0,84,0
801,64,Che Thap Cam,110000.0,57,0
802,60,Banh Mi Dac Biet,60000.0,69,0
803,16,Banh Trang Tron,50000.0,72,0
804,59,Ga Ran,60000.0,99,0
805,106,Banh Mi Dac Biet,120000.0,59,0
806,8,Banh Mi Dac Biet,135000.0,29,0
807,107,Bun Cha,145000.0,88,0
808,106,Pho Bo,115000.0,91,0
809,178,Com Tam Suon Nuong,65000.0,60,0
810,168,Com Tam Suon Nuong,95000.0,66,0
811,56,Com Tam Suon Nuong,90000.0,32,0
812,68,Sam Bo Luong,130000.0,63,0
813,185,Banh Mi Dac Biet,70000.0,39,0
814,131,Banh Mi Dac Biet,80000.0,73,0
815,49,Hu Tieu,145000.0,59,0
816,19,Mi Cay,65000.0,81,0
817,184,Sam Bo Luong,65000.0,84,0
818,28,Che Thap Cam,30000.0,50,0
819,38,Ca Phe Sua Da,90000.0,99,0
820,95,Banh Trang Tron,95000.0,99,0
821,78,Tiramisu Cake,135000.0,80,0
822,177,Com Tam Suon Nuong,95000.0,98,0
823,30,Banh Trang Tron,140000.0,49,0
824,160,Goi Cuon,75000.0,72,0
825,141,Banh Mi Dac Biet,120000.0,69,0
826,12,Sam Bo Luong,150000.0,73,0
827,148,Bun Cha,55000.0,82,0
828,31,Banh Trang Tron,140000.0,82,0
829,61,Pizza Hai San,50000.0,28,0
830,189,Banh Moouse,70000.0,75,0
831,111,Banh Mi Dac Biet,65000.0,47,0
832,188,Goi Cuon,125000.0,53,0
833,183,Mi Cay,40000.0,33,0
834,125,Com Tam Suon Nuong,110000.0,27,0
835,31,Mi Cay,125000.0,35,0
836,200,Com Tam Suon Nuong,70000.0,66,0
837,106,Tra Sua Tran Chau,90000.0,95,0
838,139,Bun Cha,40000.0,74,0
839,157,Goi Cuon,145000.0,56,0
840,140,Goi Cuon,85000.0,76,0
841,24,Com Tam Suon Nuong,45000.0,78,0
842,66,Tiramisu Cake,70000.0,91,0
843,99,Trai Cay Tuoi,85000.0,73,0
844,167,Sua Chua,40000.0,85,0
845,121,Goi Cuon,110000.0,91,0
846,152,Tiramisu Cake,70000.0,33,0
847,55,Sam Bo Luong,65000.0,65,0
848,155,Tiramisu Cake,95000.0,49,0
849,5,Tiramisu Cake,85000.0,64,0
850,63,Banh Trang Tron,35000.0,79,0
851,155,Pho Bo,120000.0,25,0
852,7,Ga Ran,130000.0,49,0
853,133,Ga Ran,150000.0,87,0
854,111,Ga Ran,50000.0,54,0
855,159,Ca Phe Sua Da,145000.0,61,0
856,109,Tiramisu Cake,120000.0,87,0
857,82,Sua Chua,125000.0,42,0
858,168,Sam Bo Luong,50000.0,57,0
859,84,Hu Tieu,95000.0,38,0
860,100,Banh Mi Dac Biet,80000.0,24,0
861,147,Banh Mi Dac Biet,95000.0,52,0
862,188,Banh Moouse,120000.0,75,0
863,75,Trai Cay Tuoi,145000.0,80,0
864,110,Banh Moouse,130000.0,68,0
865,82,Tra Sua Tran Chau,35000.0,80,0
866,162,Ca Phe Sua Da,75000.0,78,0
867,123,Sam Bo Luong,80000.0,37,0
868,195,Goi Cuon,45000.0,79,0
869,71,Com Tam Suon Nuong,65000.0,72,0
870,99,Ca Phe Sua Da,100000.0,85,0
871,13,Sua Chua,130000.0,31,0
872,163,Goi Cuon,30000.0,91,0
873,82,Tra Sua Tran Chau,75000.0,39,0
874,136,Mi Cay,150000.0,51,0
875,25,Che Thap Cam,140000.0,57,0
876,46,Pho Bo,115000.0,58,0
877,125,Tra Sua Tran Chau,50000.0,55,0
878,49,Goi Cuon,90000.0,88,0
879,97,Pizza Hai San,95000.0,29,0
880,70,Pho Bo,30000.0,47,0
881,182,Sua Chua,115000.0,98,0
882,191,Banh Trang Tron,120000.0,58,0
883,125,Banh Moouse,150000.0,86,0
884,179,Pizza Hai San,30000.0,45,0
885,112,Banh Mi Dac Biet,130000.0,36,0
886,97,Pizza Hai San,55000.0,73,0
887,77,Ca Phe Sua Da,110000.0,47,0
888,62,Pho Bo,30000.0,22,0
889,106,Goi Cuon,100000.0,22,0
890,177,Tra Sua Tran Chau,50000.0,56,0
891,1,Goi Cuon,45000.0,81,0
892,70,Ca Phe Sua Da,125000.0,92,0
893,37,Pho Bo,140000.0,99,0
894,191,Banh Mi Dac Biet,150000.0,26,0
895,35,Trai Cay Tuoi,55000.0,56,0
896,84,Com Tam Suon Nuong,95000.0,82,0
897,114,Pizza Hai San,100000.0,54,0
898,44,Com Tam Suon Nuong,50000.0,49,0
899,163,Banh Moouse,105000.0,29,0
900,145,Mi Cay,145000.0,43,0
901,80,Tra Sua Tran Chau,50000.0,72,0
902,160,Che Thap Cam,35000.0,31,0
903,184,Sam Bo Luong,45000.0,92,0
904,86,Che Thap Cam,100000.0,56,0
905,65,Pizza Hai San,75000.0,22,0
906,59,Sam Bo Luong,70000.0,72,0
907,109,Banh Mi Dac Biet,35000.0,31,0
908,114,Banh Moouse,80000.0,61,0
909,197,Banh Mi Dac Biet,75000.0,72,0
910,143,Com Tam Suon Nuong,85000.0,46,0
911,24,Sam Bo Luong,70000.0,80,0
912,175,Sua Chua,90000.0,76,0
913,61,Pizza Hai San,120000.0,91,0
914,27,Banh Moouse,65000.0,51,0
915,99,Com Tam Suon Nuong,55000.0,58,0
916,116,Pizza Hai San,100000.0,40,0
917,16,Sua Chua,65000.0,71,0
918,40,Trai Cay Tuoi,30000.0,90,0
919,199,Sam Bo Luong,60000.0,55,0
920,179,Pizza Hai San,35000.0,50,0
921,80,Pizza Hai San,125000.0,72,0
922,198,Sua Chua,140000.0,21,0
923,59,Banh Moouse,115000.0,50,0
924,140,Sam Bo Luong,100000.0,62,0
925,20,Che Thap Cam,100000.0,24,0
926,199,Ca Phe Sua Da,40000.0,54,0
927,80,Hu Tieu,130000.0,22,0
928,71,Tiramisu Cake,85000.0,46,0
929,102,Che Thap Cam,40000.0,49,0
930,178,Pho Bo,125000.0,49,0
931,127,Tiramisu Cake,85000.0,92,0
932,61,Goi Cuon,140000.0,69,0
933,158,Goi Cuon,150000.0,63,0
934,177,Hu Tieu,115000.0,72,0
935,25,Com Tam Suon Nuong,80000.0,64,0
936,142,Pho Bo,145000.0,52,0
937,69,Mi Cay,140000.0,75,0
938,11,Tra Sua Tran Chau,80000.0,45,0
939,53,Hu Tieu,75000.0,75,0
940,19,Tra Sua Tran Chau,70000.0,31,0
941,74,Banh Trang Tron,65000.0,65,0
942,177,Pho Bo,45000.0,98,0
943,124,Bun Cha,35000.0,57,0
944,108,Trai Cay Tuoi,35000.0,72,0
945,175,Hu Tieu,130000.0,58,0
946,3,Goi Cuon,140000.0,27,0
947,134,Tiramisu Cake,60000.0,68,0
948,90,Mi Cay,35000.0,49,0
949,156,Che Thap Cam,40000.0,81,0
950,163,Banh Mi Dac Biet,100000.0,42,0
951,133,Ga Ran,45000.0,86,0
952,93,Sua Chua,80000.0,78,0
953,161,Che Thap Cam,75000.0,81,0
954,120,Hu Tieu,100000.0,48,0
955,1,Banh Moouse,135000.0,74,0
956,54,Goi Cuon,80000.0,79,0
957,184,Ca Phe Sua Da,115000.0,35,0
958,20,Banh Trang Tron,30000.0,82,0
959,170,Che Thap Cam,55000.0,58,0
960,54,Che Thap Cam,140000.0,41,0
961,79,Ga Ran,105000.0,68,0
962,69,Che Thap Cam,100000.0,80,0
963,145,Bun Cha,145000.0,81,0
964,28,Com Tam Suon Nuong,145000.0,77,0
965,169,Ca Phe Sua Da,80000.0,92,0
966,158,Ca Phe Sua Da,115000.0,47,0
967,61,Banh Trang Tron,75000.0,90,0
968,42,Ca Phe Sua Da,95000.0,79,0
969,157,Goi Cuon,100000.0,55,0
970,183,Sua Chua,45000.0,64,0
971,129,Sua Chua,75000.0,94,0
972,55,Banh Moouse,90000.0,47,0
973,4,Tra Sua Tran Chau,40000.0,64,0
974,135,Pho Bo,115000.0,69,0
975,11,Bun Cha,95000.0,41,0
976,133,Ga Ran,150000.0,82,0
977,198,Sam Bo Luong,135000.0,79,0
978,41,Ca Phe Sua Da,75000.0,34,0
979,22,Ca Phe Sua Da,110000.0,68,0
980,148,Ga Ran,90000.0,41,0
981,53,Sam Bo Luong,30000.0,33,0
982,123,Tra Sua Tran Chau,100000.0,40,0
983,104,Goi Cuon,35000.0,75,0
984,172,Sam Bo Luong,140000.0,71,0
985,160,Bun Cha,65000.0,96,0
986,175,Banh Mi Dac Biet,35000.0,58,0
987,180,Banh Moouse,115000.0,72,0
988,69,Com Tam Suon Nuong,60000.0,47,0
989,151,Banh Trang Tron,65000.0,69,0
990,180,Banh Trang Tron,100000.0,92,0
991,88,Bun Cha,90000.0,21,0
992,65,Banh Moouse,135000.0,82,0
993,85,Trai Cay Tuoi,35000.0,61,0
994,181,Banh Mi Dac Biet,105000.0,30,0
995,126,Ga Ran,105000.0,45,0
996,64,Pho Bo,145000.0,36,0
997,48,Banh Mi Dac Biet,40000.0,48,0
998,72,Sam Bo Luong,70000.0,52,0
999,191,Trai Cay Tuoi,40000.0,26,0
1000,91,Pizza Hai San,45000.0,71,0
1001,161,Che Thap Cam,85000.0,90,0
1002,143,Tra Sua Tran Chau,100000.0,33,0
1003,26,Mi Cay,40000.0,39,0
1004,41,Banh Mi Dac Biet,95000.0,30,0
1005,50,Com Tam Suon Nuong,115000.0,21,0
1006,10,Banh Moouse,140000.0,38,0
1007,8,Pizza Hai San,115000.0,79,0
1008,19,Banh Mi Dac Biet,145000.0,58,0
1009,18,Goi Cuon,105000.0,28,0
1010,146,Pizza Hai San,110000.0,22,0
1011,42,Goi Cuon,105000.0,75,0
1012,138,Sam Bo Luong,75000.0,95,0
1013,122,Ga Ran,110000.0,88,0
1014,23,Banh Mi Dac Biet,75000.0,21,0
1015,200,Ca Phe Sua Da,120000.0,55,0
1016,39,Goi Cuon,65000.0,95,0
1017,10,Tra Sua Tran Chau,45000.0,54,0
1018,113,Che Thap Cam,150000.0,67,0
1019,155,Pizza Hai San,80000.0,29,0
1020,161,Tra Sua Tran Chau,50000.0,93,0
1021,84,Ca Phe Sua Da,70000.0,30,0
1022,50,Pho Bo,115000.0,20,0
1023,27,Bun Cha,105000.0,54,0
1024,186,Pho Bo,85000.0,74,0
1025,199,Tra Sua Tran Chau,125000.0,92,0
1026,57,Banh Mi Dac Biet,30000.0,26,0
1027,160,Tra Sua Tran Chau,35000.0,47,0
1028,193,Che Thap Cam,145000.0,90,0
1029,147,Banh Moouse,100000.0,58,0
1030,23,Pizza Hai San,70000.0,72,0
1031,12,Bun Cha,145000.0,81,0
1032,56,Banh Trang Tron,85000.0,47,0
1033,10,Pizza Hai San,105000.0,51,0
1034,60,Pho Bo,145000.0,49,0
1035,119,Tiramisu Cake,105000.0,87,0
1036,62,Tiramisu Cake,120000.0,91,0
1037,173,Ca Phe Sua Da,45000.0,97,0
1038,114,Pho Bo,35000.0,38,0
1039,49,Ga Ran,45000.0,76,0
1040,197,Pho Bo,140000.0,50,0
1041,186,Bun Cha,70000.0,46,0
1042,184,Tiramisu Cake,40000.0,42,0
1043,138,Com Tam Suon Nuong,65000.0,41,0
1044,109,Tra Sua Tran Chau,150000.0,84,0
1045,12,Ga Ran,105000.0,70,0
1046,176,Bun Cha,45000.0,96,0
1047,108,Ga Ran,110000.0,25,0
1048,78,Banh Mi Dac Biet,120000.0,86,0
1049,18,Mi Cay,70000.0,50,0
1050,153,Sam Bo Luong,80000.0,58,0
1051,126,Goi Cuon,130000.0,88,0
1052,41,Banh Trang Tron,125000.0,73,0
1053,53,Banh Moouse,140000.0,93,0
1054,100,Ga Ran,65000.0,91,0
1055,26,Pho Bo,70000.0,78,0
1056,22,Trai Cay Tuoi,90000.0,32,0
1057,125,Banh Trang Tron,55000.0,50,0
1058,33,Pho Bo,125000.0,37,0
1059,103,Banh Trang Tron,80000.0,24,0
1060,150,Bun Cha,135000.0,78,0
1061,171,Mi Cay,125000.0,43,0
1062,50,Hu Tieu,115000.0,43,0
1063,127,Che Thap Cam,105000.0,31,0
1064,26,Tiramisu Cake,105000.0,37,0
1065,120,Bun Cha,125000.0,82,0
1066,150,Hu Tieu,105000.0,95,0
1067,129,Banh Moouse,95000.0,62,0
1068,161,Pizza Hai San,100000.0,55,0
1069,172,Pizza Hai San,95000.0,51,0
1070,86,Banh Trang Tron,30000.0,36,0
1071,150,Sam Bo Luong,75000.0,47,0
1072,20,Bun Cha,105000.0,39,0
1073,151,Che Thap Cam,75000.0,55,0
1074,51,Ga Ran,105000.0,60,0
1075,23,Che Thap Cam,125000.0,45,0
1076,37,Hu Tieu,135000.0,56,0
1077,42,Trai Cay Tuoi,120000.0,42,0
1078,69,Ca Phe Sua Da,145000.0,90,0
1079,4,Pho Bo,70000.0,66,0
1080,162,Banh Mi Dac Biet,90000.0,91,0
1081,149,Sua Chua,145000.0,85,0
1082,156,Banh Mi Dac Biet,55000.0,32,0
1083,78,Banh Moouse,140000.0,89,0
1084,22,Sua Chua,125000.0,52,0
1085,146,Banh Moouse,45000.0,35,0
1086,10,Com Tam Suon Nuong,75000.0,96,0
1087,61,Ca Phe Sua Da,90000.0,77,0
1088,159,Goi Cuon,145000.0,69,0
1089,144,Hu Tieu,90000.0,78,0
1090,198,Ca Phe Sua Da,35000.0,78,0
1091,58,Pho Bo,30000.0,39,0
1092,200,Sam Bo Luong,135000.0,97,0
1093,120,Tiramisu Cake,70000.0,82,0
1094,49,Ca Phe Sua Da,125000.0,28,0
1095,109,Tiramisu Cake,55000.0,67,0
1096,176,Banh Moouse,120000.0,25,0
1097,138,Pizza Hai San,115000.0,40,0
1098,52,Trai Cay Tuoi,75000.0,44,0
1099,199,Bun Cha,35000.0,91,0
1100,80,Pizza Hai San,35000.0,65,0
1101,175,Ga Ran,55000.0,28,0
1102,23,Tra Sua Tran Chau,60000.0,97,0
1103,16,Goi Cuon,125000.0,41,0
1104,136,Pho Bo,35000.0,27,0
1105,104,Com Tam Suon Nuong,130000.0,55,0
1106,122,Mi Cay,110000.0,28,0
1107,49,Tra Sua Tran Chau,140000.0,71,0
1108,80,Sam Bo Luong,75000.0,90,0
1109,197,Ga Ran,135000.0,84,0
1110,175,Pizza Hai San,130000.0,66,0
1111,193,Tiramisu Cake,35000.0,66,0
1112,51,Mi Cay,35000.0,63,0
1113,166,Tra Sua Tran Chau,55000.0,46,0
1114,133,Bun Cha,75000.0,20,0
1115,115,Goi Cuon,50000.0,34,0
1116,183,Che Thap Cam,85000.0,78,0
1117,188,Goi Cuon,85000.0,47,0
1118,197,Banh Moouse,60000.0,36,0
1119,182,Bun Cha,125000.0,82,0
1120,29,Sua Chua,140000.0,57,0
1121,87,Banh Trang Tron,115000.0,49,0
1122,7,Che Thap Cam,130000.0,86,0
1123,130,Pizza Hai San,30000.0,77,0
1124,102,Bun Cha,65000.0,50,0
1125,169,Com Tam Suon Nuong,90000.0,80,0
1126,93,Ca Phe Sua Da,95000.0,60,0
1127,65,Pho Bo,90000.0,62,0
1128,131,Bun Cha,120000.0,44,0
1129,81,Banh Trang Tron,145000.0,21,0
1130,94,Banh Mi Dac Biet,50000.0,55,0
1131,90,Tra Sua Tran Chau,100000.0,30,0
1132,131,Banh Moouse,80000.0,42,0
1133,175,Hu Tieu,95000.0,75,0
1134,124,Banh Moouse,35000.0,28,0
1135,118,Trai Cay Tuoi,35000.0,89,0
1136,95,Trai Cay Tuoi,140000.0,30,0
1137,6,Pizza Hai San,135000.0,45,0
1138,174,Banh Moouse,65000.0,91,0
1139,158,Mi Cay,130000.0,40,0
1140,1,Bun Cha,135000.0,58,0
1141,12,Bun Cha,65000.0,85,0
1142,125,Che Thap Cam,125000.0,89,0
1143,3,Banh Trang Tron,85000.0,87,0
1144,64,Sam Bo Luong,70000.0,65,0
1145,18,Bun Cha,65000.0,30,0
1146,113,Tiramisu Cake,60000.0,86,0
1147,196,Tiramisu Cake,115000.0,96,0
1148,28,Che Thap Cam,120000.0,54,0
1149,98,Hu Tieu,90000.0,49,0
1150,20,Sam Bo Luong,85000.0,23,0
1151,106,Ca Phe Sua Da,30000.0,77,0
1152,31,Goi Cuon,80000.0,58,0
1153,187,Pho Bo,50000.0,27,0
1154,101,Sam Bo Luong,70000.0,28,0
1155,198,Tiramisu Cake,135000.0,89,0
1156,73,Banh Mi Dac Biet,145000.0,66,0
1157,166,Goi Cuon,65000.0,36,0
1158,86,Goi Cuon,50000.0,74,0
1159,8,Sam Bo Luong,110000.0,95,0
1160,34,Sam Bo Luong,65000.0,30,0
1161,116,Che Thap Cam,40000.0,24,0
1162,102,Sua Chua,95000.0,81,0
1163,113,Mi Cay,70000.0,40,0
1164,115,Trai Cay Tuoi,125000.0,97,0
1165,116,Com Tam Suon Nuong,65000.0,65,0
1166,117,Com Tam Suon Nuong,95000.0,21,0
1167,41,Pizza Hai San,95000.0,32,0
1168,116,Sam Bo Luong,100000.0,95,0
1169,192,Banh Moouse,95000.0,26,0
1170,102,Trai Cay Tuoi,55000.0,41,0
1171,73,Mi Cay,95000.0,96,0
1172,22,Sua Chua,140000.0,89,0
1173,8,Banh Mi Dac Biet,60000.0,44,0
1174,64,Goi Cuon,120000.0,94,0
1175,105,Banh Trang Tron,135000.0,20,0
1176,193,Pizza Hai San,140000.0,66,0
1177,84,Pho Bo,65000.0,36,0
1178,107,Banh Mi Dac Biet,90000.0,71,0
1179,185,Tiramisu Cake,70000.0,53,0
1180,6,Ca Phe Sua Da,115000.0,44,0
1181,165,Banh Moouse,150000.0,42,0
1182,192,Pizza Hai San,125000.0,88,0
1183,51,Banh Moouse,150000.0,63,0
1184,86,Pizza Hai San,145000.0,43,0
1185,60,Com Tam Suon Nuong,135000.0,42,0
1186,168,Banh Moouse,40000.0,81,0
1187,119,Banh Moouse,140000.0,44,0
1188,96,Tiramisu Cake,100000.0,48,0
1189,176,Trai Cay Tuoi,90000.0,31,0
1190,75,Banh Moouse,115000.0,22,0
1191,4,Banh Trang Tron,100000.0,38,0
1192,6,Ca Phe Sua Da,70000.0,94,0
1193,11,Ga Ran,135000.0,49,0
1194,105,Pizza Hai San,65000.0,89,0
1195,181,Tra Sua Tran Chau,40000.0,72,0
1196,87,Tiramisu Cake,80000.0,55,0
1197,45,Banh Moouse,100000.0,45,0
1198,172,Com Tam Suon Nuong,90000.0,77,0
1199,112,Ca Phe Sua Da,45000.0,45,0
1200,101,Banh Trang Tron,50000.0,62,0
1201,198,Sam Bo Luong,55000.0,61,0
1202,27,Sua Chua,130000.0,53,0
1203,176,Mi Cay,80000.0,46,0
1204,47,Sam Bo Luong,90000.0,54,0
1205,88,Tiramisu Cake,115000.0,26,0
1206,15,Pizza Hai San,125000.0,50,0
1207,179,Tra Sua Tran Chau,60000.0,87,0
1208,15,Tiramisu Cake,100000.0,97,0
1209,154,Che Thap Cam,80000.0,81,0
1210,169,Hu Tieu,115000.0,23,0
1211,83,Bun Cha,80000.0,49,0
1212,125,Pizza Hai San,95000.0,49,0
1213,140,Pizza Hai San,70000.0,42,0
1214,48,Banh Mi Dac Biet,95000.0,71,0
1215,33,Com Tam Suon Nuong,135000.0,72,0
1216,105,Pho Bo,145000.0,73,0
1217,48,Tiramisu Cake,50000.0,65,0
1218,7,Sua Chua,120000.0,52,0
1219,156,Com Tam Suon Nuong,125000.0,85,0
1220,196,Tra Sua Tran Chau,110000.0,92,0
1221,199,Sua Chua,35000.0,80,0
1222,180,Banh Trang Tron,130000.0,49,0
1223,61,Mi Cay,130000.0,20,0
1224,110,Trai Cay Tuoi,75000.0,28,0
1225,167,Tra Sua Tran Chau,60000.0,49,0
1226,25,Sam Bo Luong,30000.0,48,0
1227,29,Tiramisu Cake,85000.0,95,0
1228,56,Com Tam Suon Nuong,120000.0,91,0
1229,83,Banh Moouse,130000.0,80,0
1230,158,Hu Tieu,125000.0,36,0
1231,100,Banh Trang Tron,120000.0,80,0
1232,2,Sam Bo Luong,95000.0,92,0
1233,106,Sua Chua,50000.0,70,0
