order_id,customer_id,driver_id,total_price,payment_method,status,version
1302,1529,268,360000.0,ONLINE_PAYMENT,DELIVERED,0
1303,545,,120000.0,ONLINE_PAYMENT,PENDING,0
1304,168,,230000.0,ONLINE_PAYMENT,CANCELLED,0
1305,959,235,230000.0,ONLINE_PAYMENT,DELIVERING,0
1306,197,24,110000.0,ONLINE_PAYMENT,DELIVERING,0
1307,1112,,580000.0,CASH,PENDING,0
1308,512,293,450000.0,CASH,CONFIRMED,0
1309,1816,,60000.0,CASH,PENDING,0
1310,35,,720000.0,QR_CODE,CANCELLED,0
1311,180,220,430000.0,ONLINE_PAYMENT,DELIVERING,0
1312,31,80,145000.0,ONLINE_PAYMENT,DELIVERING,0
1313,1495,2,420000.0,QR_CODE,DELIVERED,0
1314,337,,475000.0,CASH,PENDING,0
1315,878,27,445000.0,CASH,DELIVERED,0
1316,1065,,490000.0,ONLINE_PAYMENT,PENDING,0
1317,696,162,100000.0,ONLINE_PAYMENT,CONFIRMED,0
1318,1725,,210000.0,ONLINE_PAYMENT,CANCELLED,0
1319,1538,,105000.0,ONLINE_PAYMENT,CANCELLED,0
1320,411,187,565000.0,ONLINE_PAYMENT,DELIVERED,0
1321,1519,,635000.0,QR_CODE,PENDING,0
1322,1551,218,335000.0,QR_CODE,DELIVERED,0
1323,890,17,225000.0,ONLINE_PAYMENT,DELIVERING,0
1324,1148,266,345000.0,QR_CODE,DELIVERED,0
1325,1354,,110000.0,CASH,PENDING,0
1326,337,21,200000.0,QR_CODE,DELIVERED,0
1327,507,159,320000.0,QR_CODE,DELIVERED,0
1328,101,,330000.0,QR_CODE,PENDING,0
1329,1133,85,90000.0,ONLINE_PAYMENT,CONFIRMED,0
1330,53,,975000.0,QR_CODE,CANCELLED,0
1331,14,,460000.0,ONLINE_PAYMENT,CANCELLED,0
1332,1897,202,370000.0,ONLINE_PAYMENT,CONFIRMED,0
1333,1682,16,150000.0,QR_CODE,DELIVERING,0
1334,672,21,470000.0,ONLINE_PAYMENT,DELIVERED,0
1335,1892,44,675000.0,ONLINE_PAYMENT,DELIVERING,0
1336,5,,430000.0,ONLINE_PAYMENT,PENDING,0
1337,1662,110,280000.0,ONLINE_PAYMENT,CONFIRMED,0
1338,1989,,90000.0,CASH,PENDING,0
1339,367,,90000.0,QR_CODE,CANCELLED,0
1340,1612,189,430000.0,QR_CODE,DELIVERED,0
1341,201,203,580000.0,ONLINE_PAYMENT,DELIVERING,0
1342,55,218,230000.0,CASH,DELIVERED,0
1343,373,23,780000.0,QR_CODE,CONFIRMED,0
1344,1729,101,210000.0,ONLINE_PAYMENT,DELIVERING,0
1345,892,222,545000.0,CASH,CONFIRMED,0
1346,1878,291,255000.0,CASH,CONFIRMED,0
1347,1391,263,325000.0,ONLINE_PAYMENT,CONFIRMED,0
1348,1619,43,150000.0,CASH,DELIVERED,0
1349,1804,16,110000.0,ONLINE_PAYMENT,DELIVERED,0
1350,1114,,475000.0,CASH,CANCELLED,0
1351,518,185,650000.0,CASH,DELIVERING,0
1352,1024,172,375000.0,QR_CODE,CONFIRMED,0
1353,1438,212,330000.0,QR_CODE,CONFIRMED,0
1354,228,25,50000.0,QR_CODE,DELIVERING,0
1355,1219,,555000.0,ONLINE_PAYMENT,PENDING,0
1356,1370,251,130000.0,ONLINE_PAYMENT,CONFIRMED,0
1357,1412,286,620000.0,CASH,DELIVERED,0
1358,17,,405000.0,QR_CODE,CANCELLED,0
1359,83,255,240000.0,QR_CODE,DELIVERING,0
1360,498,94,870000.0,ONLINE_PAYMENT,DELIVERING,0
1361,1795,280,65000.0,CASH,DELIVERING,0
1362,1465,175,355000.0,QR_CODE,CONFIRMED,0
1363,208,,370000.0,QR_CODE,PENDING,0
1364,211,,315000.0,CASH,CANCELLED,0
1365,904,,825000.0,CASH,PENDING,0
1366,501,,285000.0,ONLINE_PAYMENT,CANCELLED,0
1367,1415,,540000.0,QR_CODE,CANCELLED,0
1368,832,159,180000.0,CASH,CONFIRMED,0
1369,352,,190000.0,ONLINE_PAYMENT,PENDING,0
1370,588,,300000.0,CASH,CANCELLED,0
1371,478,63,95000.0,QR_CODE,CONFIRMED,0
1372,606,110,665000.0,CASH,DELIVERED,0
1373,1893,,390000.0,QR_CODE,CANCELLED,0
1374,1348,175,405000.0,CASH,DELIVERING,0
1375,123,83,180000.0,ONLINE_PAYMENT,DELIVERING,0
1376,468,44,150000.0,ONLINE_PAYMENT,CONFIRMED,0
1377,202,,740000.0,ONLINE_PAYMENT,PENDING,0
1378,1366,,360000.0,ONLINE_PAYMENT,CANCELLED,0
1379,1288,255,595000.0,CASH,DELIVERED,0
1380,1997,295,415000.0,CASH,CONFIRMED,0
1381,1766,163,810000.0,ONLINE_PAYMENT,DELIVERED,0
1382,135,,450000.0,ONLINE_PAYMENT,CANCELLED,0
1383,1379,142,415000.0,CASH,DELIVERED,0
1384,1376,252,755000.0,CASH,CONFIRMED,0
1385,1551,34,240000.0,ONLINE_PAYMENT,DELIVERING,0
1386,530,,270000.0,QR_CODE,CANCELLED,0
1387,1101,74,190000.0,ONLINE_PAYMENT,DELIVERING,0
1388,442,,300000.0,CASH,PENDING,0
1389,1610,153,610000.0,CASH,DELIVERED,0
1390,1807,,60000.0,CASH,PENDING,0
1391,1496,78,140000.0,QR_CODE,DELIVERED,0
1392,1961,171,445000.0,QR_CODE,DELIVERING,0
1393,1793,110,510000.0,CASH,DELIVERED,0
1394,319,152,170000.0,CASH,DELIVERING,0
1395,712,168,100000.0,QR_CODE,CONFIRMED,0
1396,1241,,345000.0,ONLINE_PAYMENT,CANCELLED,0
1397,1006,220,270000.0,ONLINE_PAYMENT,CONFIRMED,0
1398,376,186,135000.0,ONLINE_PAYMENT,DELIVERED,0
1399,1708,175,105000.0,ONLINE_PAYMENT,DELIVERING,0
1400,361,,230000.0,ONLINE_PAYMENT,PENDING,0
1401,900,134,210000.0,QR_CODE,DELIVERED,0
1402,414,,915000.0,QR_CODE,PENDING,0
1403,552,28,220000.0,ONLINE_PAYMENT,DELIVERING,0
1404,338,,360000.0,CASH,CANCELLED,0
1405,1700,151,105000.0,CASH,DELIVERED,0
1406,717,44,750000.0,CASH,CONFIRMED,0
1407,1472,10,435000.0,QR_CODE,DELIVERING,0
1408,1354,104,340000.0,QR_CODE,DELIVERED,0
1409,1391,131,155000.0,QR_CODE,DELIVERING,0
1410,105,,60000.0,ONLINE_PAYMENT,CANCELLED,0
1411,797,140,210000.0,CASH,DELIVERING,0
1412,1576,109,130000.0,QR_CODE,DELIVERING,0
1413,1965,,390000.0,ONLINE_PAYMENT,CANCELLED,0
1414,665,,415000.0,ONLINE_PAYMENT,PENDING,0
1415,993,280,560000.0,ONLINE_PAYMENT,DELIVERING,0
1416,1281,97,600000.0,ONLINE_PAYMENT,DELIVERING,0
1417,50,,240000.0,CASH,PENDING,0
1418,695,223,180000.0,CASH,DELIVERED,0
1419,1896,240,305000.0,QR_CODE,DELIVERING,0
1420,1837,250,1080000.0,QR_CODE,CONFIRMED,0
1421,1227,,820000.0,ONLINE_PAYMENT,PENDING,0
1422,531,60,445000.0,CASH,DELIVERED,0
1423,1888,,405000.0,CASH,PENDING,0
1424,414,,470000.0,CASH,CANCELLED,0
1425,271,84,525000.0,QR_CODE,CONFIRMED,0
1426,966,,380000.0,ONLINE_PAYMENT,PENDING,0
1427,1322,,620000.0,ONLINE_PAYMENT,CANCELLED,0
1428,1087,,70000.0,QR_CODE,CANCELLED,0
1429,959,99,640000.0,ONLINE_PAYMENT,DELIVERED,0
1430,1492,100,125000.0,QR_CODE,DELIVERED,0
1431,836,97,360000.0,CASH,DELIVERED,0
1432,467,,320000.0,QR_CODE,CANCELLED,0
1433,914,,215000.0,QR_CODE,CANCELLED,0
1434,906,,600000.0,QR_CODE,PENDING,0
1435,1838,,50000.0,CASH,PENDING,0
1436,1599,108,225000.0,CASH,CONFIRMED,0
1437,58,,110000.0,QR_CODE,CANCELLED,0
1438,417,,550000.0,ONLINE_PAYMENT,CANCELLED,0
1439,1856,28,440000.0,QR_CODE,DELIVERED,0
1440,1046,,255000.0,CASH,PENDING,0
1441,721,128,130000.0,CASH,DELIVERED,0
1442,1251,221,490000.0,ONLINE_PAYMENT,DELIVERED,0
1443,1341,,400000.0,CASH,PENDING,0
1444,1608,,570000.0,ONLINE_PAYMENT,PENDING,0
1445,1727,,290000.0,QR_CODE,CANCELLED,0
1446,1490,83,120000.0,ONLINE_PAYMENT,DELIVERING,0
1447,1239,,420000.0,QR_CODE,CANCELLED,0
1448,1670,,750000.0,CASH,PENDING,0
1449,422,99,230000.0,ONLINE_PAYMENT,DELIVERED,0
1450,880,268,370000.0,CASH,DELIVERED,0
1451,635,164,150000.0,CASH,DELIVERED,0
1452,318,,125000.0,CASH,CANCELLED,0
1453,663,,765000.0,CASH,PENDING,0
1454,1892,279,330000.0,QR_CODE,CONFIRMED,0
1455,1925,111,170000.0,QR_CODE,CONFIRMED,0
1456,280,138,405000.0,ONLINE_PAYMENT,DELIVERING,0
1457,237,,120000.0,QR_CODE,CANCELLED,0
1458,1975,271,540000.0,QR_CODE,CONFIRMED,0
1459,1614,10,100000.0,CASH,DELIVERED,0
1460,815,,590000.0,ONLINE_PAYMENT,PENDING,0
1461,371,,100000.0,ONLINE_PAYMENT,CANCELLED,0
1462,1691,,460000.0,QR_CODE,PENDING,0
1463,1819,220,125000.0,CASH,CONFIRMED,0
1464,1510,,305000.0,QR_CODE,PENDING,0
1465,616,,315000.0,ONLINE_PAYMENT,CANCELLED,0
1466,1369,292,180000.0,QR_CODE,DELIVERED,0
1467,1957,19,435000.0,CASH,DELIVERED,0
1468,1224,,165000.0,ONLINE_PAYMENT,CANCELLED,0
1469,491,246,130000.0,QR_CODE,DELIVERED,0
1470,1947,106,310000.0,ONLINE_PAYMENT,DELIVERING,0
1471,974,,285000.0,CASH,PENDING,0
1472,1796,254,210000.0,QR_CODE,DELIVERING,0
1473,780,,315000.0,CASH,PENDING,0
1474,485,,130000.0,ONLINE_PAYMENT,PENDING,0
1475,1342,89,485000.0,ONLINE_PAYMENT,DELIVERED,0
1476,893,,300000.0,ONLINE_PAYMENT,CANCELLED,0
1477,1529,180,375000.0,QR_CODE,DELIVERED,0
1478,402,121,290000.0,CASH,DELIVERING,0
1479,1102,106,450000.0,ONLINE_PAYMENT,DELIVERED,0
1480,1523,219,630000.0,QR_CODE,DELIVERING,0
1481,477,132,200000.0,CASH,DELIVERED,0
1482,1438,208,330000.0,QR_CODE,DELIVERING,0
1483,880,,210000.0,ONLINE_PAYMENT,PENDING,0
1484,1655,153,590000.0,QR_CODE,CONFIRMED,0
1485,1487,,180000.0,QR_CODE,CANCELLED,0
1486,1847,124,150000.0,CASH,DELIVERED,0
1487,1037,,360000.0,QR_CODE,CANCELLED,0
1488,709,,290000.0,QR_CODE,PENDING,0
1489,1331,136,460000.0,CASH,DELIVERED,0
1490,96,64,590000.0,QR_CODE,DELIVERING,0
1491,447,235,640000.0,ONLINE_PAYMENT,DELIVERING,0
1492,532,176,340000.0,CASH,DELIVERED,0
1493,835,211,185000.0,CASH,CONFIRMED,0
1494,153,250,210000.0,ONLINE_PAYMENT,DELIVERED,0
1495,1061,,615000.0,ONLINE_PAYMENT,CANCELLED,0
1496,1280,199,515000.0,ONLINE_PAYMENT,DELIVERING,0
1497,726,,240000.0,QR_CODE,PENDING,0
1498,1631,13,360000.0,QR_CODE,DELIVERED,0
1499,86,47,170000.0,ONLINE_PAYMENT,DELIVERED,0
1500,1047,,60000.0,ONLINE_PAYMENT,PENDING,0
1501,18,,250000.0,ONLINE_PAYMENT,PENDING,0
1502,378,26,395000.0,QR_CODE,CONFIRMED,0
1503,1199,4,165000.0,QR_CODE,CONFIRMED,0
1504,1831,9,235000.0,CASH,DELIVERING,0
1505,37,,340000.0,CASH,CANCELLED,0
1506,637,,145000.0,CASH,CANCELLED,0
1507,458,,395000.0,ONLINE_PAYMENT,CANCELLED,0
1508,1889,104,240000.0,ONLINE_PAYMENT,DELIVERING,0
1509,1684,156,300000.0,QR_CODE,CONFIRMED,0
1510,1488,,150000.0,QR_CODE,CANCELLED,0
1511,51,13,110000.0,CASH,DELIVERED,0
1512,793,,265000.0,CASH,CANCELLED,0
1513,1287,,55000.0,CASH,CANCELLED,0
1514,1854,191,460000.0,ONLINE_PAYMENT,DELIVERED,0
1515,1073,,485000.0,ONLINE_PAYMENT,CANCELLED,0
1516,1215,,190000.0,ONLINE_PAYMENT,CANCELLED,0
1517,1349,242,265000.0,CASH,CONFIRMED,0
1518,257,164,450000.0,QR_CODE,DELIVERED,0
1519,1832,153,730000.0,QR_CODE,DELIVERED,0
1520,1005,269,150000.0,QR_CODE,DELIVERING,0
1521,102,221,230000.0,CASH,DELIVERING,0
1522,1231,44,330000.0,ONLINE_PAYMENT,CONFIRMED,0
1523,1083,,510000.0,CASH,PENDING,0
1524,440,255,605000.0,ONLINE_PAYMENT,CONFIRMED,0
1525,1220,41,220000.0,ONLINE_PAYMENT,CONFIRMED,0
1526,363,,500000.0,QR_CODE,PENDING,0
1527,1092,266,165000.0,QR_CODE,DELIVERING,0
1528,1752,288,335000.0,ONLINE_PAYMENT,CONFIRMED,0
1529,1270,,480000.0,QR_CODE,CANCELLED,0
1530,218,31,150000.0,CASH,DELIVERING,0
1531,1701,,740000.0,CASH,PENDING,0
1532,524,,295000.0,ONLINE_PAYMENT,PENDING,0
1533,1405,,385000.0,QR_CODE,CANCELLED,0
1534,971,77,125000.0,CASH,DELIVERED,0
1535,1729,296,250000.0,ONLINE_PAYMENT,CONFIRMED,0
1536,324,275,590000.0,QR_CODE,DELIVERING,0
1537,1444,,495000.0,CASH,PENDING,0
1538,22,,240000.0,ONLINE_PAYMENT,PENDING,0
1539,964,113,725000.0,QR_CODE,DELIVERED,0
1540,1665,146,180000.0,QR_CODE,DELIVERING,0
1541,426,92,55000.0,CASH,CONFIRMED,0
1542,45,164,225000.0,CASH,DELIVERING,0
1543,28,285,190000.0,CASH,CONFIRMED,0
1544,1568,39,345000.0,QR_CODE,CONFIRMED,0
1545,1638,245,450000.0,CASH,CONFIRMED,0
1546,196,169,180000.0,QR_CODE,CONFIRMED,0
1547,1266,,340000.0,CASH,CANCELLED,0
1548,1317,241,180000.0,ONLINE_PAYMENT,DELIVERING,0
1549,1039,,245000.0,QR_CODE,PENDING,0
1550,424,49,255000.0,CASH,CONFIRMED,0
1551,3,71,150000.0,QR_CODE,DELIVERED,0
1552,1184,,35000.0,CASH,CANCELLED,0
1553,907,257,35000.0,ONLINE_PAYMENT,DELIVERED,0
1554,531,,165000.0,QR_CODE,CANCELLED,0
1555,608,,275000.0,ONLINE_PAYMENT,CANCELLED,0
1556,430,,645000.0,CASH,PENDING,0
1557,794,46,450000.0,CASH,DELIVERED,0
1558,1480,,170000.0,QR_CODE,PENDING,0
1559,1844,95,95000.0,CASH,CONFIRMED,0
1560,1808,254,445000.0,CASH,DELIVERED,0
1561,837,219,195000.0,CASH,DELIVERED,0
1562,1023,299,220000.0,ONLINE_PAYMENT,DELIVERED,0
1563,1135,,165000.0,CASH,PENDING,0
1564,1560,,105000.0,QR_CODE,CANCELLED,0
1565,1789,,370000.0,CASH,PENDING,0
1566,1838,189,470000.0,QR_CODE,DELIVERING,0
1567,1170,244,420000.0,ONLINE_PAYMENT,DELIVERED,0
1568,258,156,85000.0,CASH,DELIVERED,0
1569,1854,,550000.0,QR_CODE,PENDING,0
1570,1705,,375000.0,QR_CODE,CANCELLED,0
1571,1004,273,475000.0,CASH,CONFIRMED,0
1572,1818,186,300000.0,CASH,CONFIRMED,0
1573,1389,248,520000.0,CASH,DELIVERING,0
1574,935,43,45000.0,ONLINE_PAYMENT,DELIVERING,0
1575,118,120,690000.0,ONLINE_PAYMENT,DELIVERED,0
1576,1342,298,285000.0,CASH,DELIVERING,0
1577,4,70,440000.0,CASH,DELIVERED,0
1578,1894,,55000.0,CASH,CANCELLED,0
1579,1482,149,255000.0,QR_CODE,CONFIRMED,0
1580,185,,130000.0,QR_CODE,CANCELLED,0
1581,26,169,50000.0,QR_CODE,DELIVERING,0
1582,994,,400000.0,QR_CODE,CANCELLED,0
1583,1425,,725000.0,ONLINE_PAYMENT,PENDING,0
1584,1003,,255000.0,QR_CODE,PENDING,0
1585,1387,39,435000.0,CASH,DELIVERING,0
1586,1658,109,90000.0,QR_CODE,CONFIRMED,0
1587,857,,190000.0,ONLINE_PAYMENT,CANCELLED,0
1588,150,204,490000.0,QR_CODE,DELIVERED,0
1589,1068,,460000.0,CASH,CANCELLED,0
1590,1658,121,90000.0,QR_CODE,DELIVERING,0
1591,1889,,140000.0,CASH,PENDING,0
1592,1128,190,245000.0,CASH,DELIVERED,0
1593,1033,,240000.0,CASH,PENDING,0
1594,634,,415000.0,CASH,PENDING,0
1595,435,,50000.0,QR_CODE,CANCELLED,0
1596,1459,,280000.0,CASH,CANCELLED,0
1597,1332,,105000.0,ONLINE_PAYMENT,PENDING,0
1598,1068,86,225000.0,ONLINE_PAYMENT,CONFIRMED,0
1599,1886,,90000.0,CASH,CANCELLED,0
1600,1632,223,220000.0,QR_CODE,CONFIRMED,0
1601,1326,225,390000.0,CASH,DELIVERED,0
1602,160,56,450000.0,QR_CODE,DELIVERING,0
1603,841,105,380000.0,CASH,CONFIRMED,0
1604,648,,570000.0,ONLINE_PAYMENT,PENDING,0
1605,1137,300,390000.0,ONLINE_PAYMENT,DELIVERED,0
1606,49,97,80000.0,QR_CODE,CONFIRMED,0
1607,120,,675000.0,CASH,PENDING,0
1608,3,72,190000.0,ONLINE_PAYMENT,DELIVERING,0
1609,1553,62,415000.0,CASH,DELIVERED,0
1610,1323,203,660000.0,QR_CODE,DELIVERING,0
1611,386,180,215000.0,ONLINE_PAYMENT,DELIVERED,0
1612,1265,253,30000.0,CASH,DELIVERING,0
1613,755,,85000.0,CASH,CANCELLED,0
1614,1616,,355000.0,QR_CODE,CANCELLED,0
1615,1705,109,210000.0,CASH,CONFIRMED,0
1616,1231,,315000.0,ONLINE_PAYMENT,PENDING,0
1617,1024,,505000.0,QR_CODE,CANCELLED,0
1618,349,123,90000.0,ONLINE_PAYMENT,DELIVERED,0
1619,9,,670000.0,ONLINE_PAYMENT,PENDING,0
1620,201,136,230000.0,ONLINE_PAYMENT,DELIVERED,0
1621,442,107,575000.0,CASH,DELIVERED,0
1622,276,,120000.0,CASH,CANCELLED,0
1623,335,,555000.0,CASH,CANCELLED,0
1624,1322,50,755000.0,ONLINE_PAYMENT,DELIVERING,0
1625,235,290,230000.0,CASH,DELIVERING,0
1626,543,,615000.0,QR_CODE,PENDING,0
1627,34,271,150000.0,ONLINE_PAYMENT,CONFIRMED,0
1628,828,,325000.0,ONLINE_PAYMENT,CANCELLED,0
1629,796,210,130000.0,CASH,DELIVERING,0
1630,763,274,550000.0,QR_CODE,DELIVERED,0
1631,407,,165000.0,ONLINE_PAYMENT,PENDING,0
1632,1772,,505000.0,ONLINE_PAYMENT,CANCELLED,0
1633,362,,100000.0,CASH,CANCELLED,0
1634,1778,173,260000.0,CASH,DELIVERING,0
1635,131,,465000.0,QR_CODE,PENDING,0
1636,963,202,300000.0,ONLINE_PAYMENT,DELIVERED,0
1637,1172,,80000.0,ONLINE_PAYMENT,PENDING,0
1638,974,165,375000.0,QR_CODE,DELIVERED,0
1639,1824,,265000.0,CASH,CANCELLED,0
1640,1643,212,295000.0,CASH,DELIVERED,0
1641,1915,17,270000.0,QR_CODE,CONFIRMED,0
1642,1368,97,385000.0,ONLINE_PAYMENT,DELIVERED,0
1643,538,,660000.0,ONLINE_PAYMENT,CANCELLED,0
1644,1138,,555000.0,QR_CODE,CANCELLED,0
1645,939,,70000.0,QR_CODE,PENDING,0
1646,293,152,30000.0,QR_CODE,CONFIRMED,0
1647,1640,279,670000.0,ONLINE_PAYMENT,CONFIRMED,0
1648,289,,635000.0,CASH,CANCELLED,0
1649,1242,,270000.0,QR_CODE,PENDING,0
1650,1266,85,100000.0,QR_CODE,DELIVERED,0
1651,450,216,575000.0,CASH,CONFIRMED,0
1652,265,10,505000.0,QR_CODE,DELIVERING,0
1653,338,296,130000.0,QR_CODE,DELIVERING,0
1654,289,138,455000.0,CASH,DELIVERING,0
1655,1081,163,795000.0,QR_CODE,DELIVERED,0
1656,1918,176,160000.0,CASH,CONFIRMED,0
1657,1471,,700000.0,QR_CODE,CANCELLED,0
1658,1680,294,360000.0,ONLINE_PAYMENT,DELIVERED,0
1659,1571,,325000.0,QR_CODE,CANCELLED,0
1660,274,186,150000.0,CASH,DELIVERING,0
1661,839,,390000.0,CASH,PENDING,0
1662,1212,214,345000.0,ONLINE_PAYMENT,CONFIRMED,0
1663,747,255,615000.0,ONLINE_PAYMENT,DELIVERING,0
1664,501,244,115000.0,QR_CODE,DELIVERED,0
1665,1902,109,390000.0,ONLINE_PAYMENT,DELIVERING,0
1666,1066,,510000.0,QR_CODE,PENDING,0
1667,1943,149,290000.0,ONLINE_PAYMENT,CONFIRMED,0
1668,1680,,515000.0,CASH,CANCELLED,0
1669,308,,175000.0,ONLINE_PAYMENT,CANCELLED,0
1670,1184,,1075000.0,CASH,CANCELLED,0
1671,686,213,420000.0,CASH,CONFIRMED,0
1672,1231,65,70000.0,CASH,DELIVERING,0
1673,1403,,105000.0,ONLINE_PAYMENT,PENDING,0
1674,1892,,460000.0,CASH,PENDING,0
1675,956,228,300000.0,CASH,DELIVERED,0
1676,735,,375000.0,ONLINE_PAYMENT,PENDING,0
1677,557,,395000.0,ONLINE_PAYMENT,PENDING,0
1678,454,,420000.0,CASH,CANCELLED,0
1679,784,100,425000.0,ONLINE_PAYMENT,DELIVERING,0
1680,1480,58,270000.0,CASH,DELIVERED,0
1681,152,,375000.0,QR_CODE,CANCELLED,0
1682,640,287,600000.0,CASH,CONFIRMED,0
1683,282,,155000.0,CASH,PENDING,0
1684,1544,299,110000.0,CASH,CONFIRMED,0
1685,694,31,560000.0,CASH,DELIVERED,0
1686,289,,530000.0,CASH,CANCELLED,0
1687,269,239,610000.0,QR_CODE,DELIVERING,0
1688,366,132,500000.0,QR_CODE,CONFIRMED,0
1689,1152,176,735000.0,CASH,DELIVERED,0
1690,1285,49,285000.0,QR_CODE,DELIVERING,0
1691,1934,,345000.0,CASH,CANCELLED,0
1692,902,188,65000.0,CASH,CONFIRMED,0
1693,641,226,145000.0,CASH,CONFIRMED,0
1694,1273,69,445000.0,QR_CODE,DELIVERED,0
1695,918,100,140000.0,ONLINE_PAYMENT,CONFIRMED,0
1696,1157,,405000.0,ONLINE_PAYMENT,CANCELLED,0
1697,1623,,670000.0,QR_CODE,PENDING,0
1698,1449,,200000.0,QR_CODE,CANCELLED,0
1699,252,,325000.0,ONLINE_PAYMENT,PENDING,0
1700,965,,290000.0,QR_CODE,CANCELLED,0
1701,1592,117,90000.0,ONLINE_PAYMENT,CONFIRMED,0
1702,261,230,115000.0,QR_CODE,DELIVERING,0
1703,1255,,315000.0,ONLINE_PAYMENT,PENDING,0
1704,569,175,205000.0,ONLINE_PAYMENT,DELIVERED,0
1705,1702,89,450000.0,ONLINE_PAYMENT,DELIVERING,0
1706,889,77,80000.0,QR_CODE,DELIVERED,0
1707,471,,180000.0,CASH,PENDING,0
1708,363,,80000.0,QR_CODE,CANCELLED,0
1709,982,258,350000.0,ONLINE_PAYMENT,DELIVERING,0
1710,1052,68,150000.0,CASH,CONFIRMED,0
1711,1461,,575000.0,CASH,PENDING,0
1712,1463,,210000.0,QR_CODE,PENDING,0
1713,520,257,310000.0,ONLINE_PAYMENT,CONFIRMED,0
1714,754,102,740000.0,QR_CODE,DELIVERED,0
1715,383,,370000.0,ONLINE_PAYMENT,PENDING,0
1716,1113,,270000.0,ONLINE_PAYMENT,CANCELLED,0
1717,1440,,550000.0,CASH,PENDING,0
1718,1817,,285000.0,CASH,CANCELLED,0
1719,634,,580000.0,QR_CODE,CANCELLED,0
1720,1535,300,235000.0,ONLINE_PAYMENT,CONFIRMED,0
1721,997,78,420000.0,QR_CODE,CONFIRMED,0
1722,348,266,150000.0,QR_CODE,CONFIRMED,0
1723,415,,360000.0,CASH,CANCELLED,0
1724,1200,166,205000.0,CASH,DELIVERED,0
1725,1493,284,115000.0,QR_CODE,DELIVERED,0
1726,772,209,495000.0,QR_CODE,CONFIRMED,0
1727,1612,175,220000.0,CASH,DELIVERED,0
1728,1466,241,220000.0,CASH,DELIVERING,0
1729,1531,8,555000.0,ONLINE_PAYMENT,DELIVERING,0
1730,1342,,670000.0,ONLINE_PAYMENT,CANCELLED,0
1731,300,182,830000.0,CASH,DELIVERING,0
1732,888,,430000.0,ONLINE_PAYMENT,CANCELLED,0
1733,631,,420000.0,CASH,PENDING,0
1734,359,239,505000.0,ONLINE_PAYMENT,CONFIRMED,0
1735,1208,,430000.0,ONLINE_PAYMENT,CANCELLED,0
1736,1302,278,675000.0,ONLINE_PAYMENT,DELIVERED,0
1737,1086,92,405000.0,ONLINE_PAYMENT,DELIVERING,0
1738,428,,680000.0,QR_CODE,PENDING,0
1739,1251,,190000.0,ONLINE_PAYMENT,CANCELLED,0
1740,270,,470000.0,QR_CODE,PENDING,0
1741,24,34,555000.0,ONLINE_PAYMENT,CONFIRMED,0
1742,1522,198,115000.0,QR_CODE,DELIVERING,0
1743,1931,170,600000.0,CASH,DELIVERING,0
1744,169,195,725000.0,QR_CODE,DELIVERING,0
1745,758,,375000.0,QR_CODE,CANCELLED,0
1746,279,,100000.0,QR_CODE,PENDING,0
1747,827,117,280000.0,ONLINE_PAYMENT,DELIVERING,0
1748,857,,540000.0,CASH,CANCELLED,0
1749,1524,,225000.0,CASH,CANCELLED,0
1750,1120,240,330000.0,QR_CODE,DELIVERING,0
1751,1786,47,705000.0,QR_CODE,CONFIRMED,0
1752,1870,,160000.0,ONLINE_PAYMENT,PENDING,0
1753,469,31,195000.0,QR_CODE,DELIVERED,0
1754,1124,52,285000.0,CASH,CONFIRMED,0
1755,1917,25,190000.0,ONLINE_PAYMENT,CONFIRMED,0
1756,100,,120000.0,QR_CODE,CANCELLED,0
1757,1087,272,430000.0,CASH,DELIVERING,0
1758,734,156,205000.0,ONLINE_PAYMENT,CONFIRMED,0
1759,1857,,350000.0,QR_CODE,CANCELLED,0
1760,243,,550000.0,ONLINE_PAYMENT,CANCELLED,0
1761,298,,100000.0,CASH,PENDING,0
1762,445,50,170000.0,CASH,DELIVERING,0
1763,1829,266,485000.0,ONLINE_PAYMENT,CONFIRMED,0
1764,1183,190,465000.0,ONLINE_PAYMENT,DELIVERED,0
1765,1640,,80000.0,ONLINE_PAYMENT,CANCELLED,0
1766,1750,188,480000.0,QR_CODE,DELIVERING,0
1767,1681,,530000.0,CASH,CANCELLED,0
1768,1967,276,325000.0,QR_CODE,DELIVERING,0
1769,791,,270000.0,CASH,PENDING,0
1770,1442,105,90000.0,CASH,CONFIRMED,0
1771,1482,296,145000.0,ONLINE_PAYMENT,DELIVERED,0
1772,1543,,795000.0,ONLINE_PAYMENT,CANCELLED,0
1773,865,,145000.0,CASH,PENDING,0
1774,1439,,125000.0,ONLINE_PAYMENT,CANCELLED,0
1775,1195,,115000.0,CASH,PENDING,0
1776,1577,76,390000.0,QR_CODE,DELIVERED,0
1777,613,99,225000.0,QR_CODE,DELIVERED,0
1778,1655,260,125000.0,ONLINE_PAYMENT,CONFIRMED,0
1779,704,32,70000.0,ONLINE_PAYMENT,DELIVERED,0
1780,1440,,385000.0,QR_CODE,PENDING,0
1781,685,176,200000.0,QR_CODE,CONFIRMED,0
1782,687,34,325000.0,QR_CODE,DELIVERED,0
1783,1281,15,340000.0,QR_CODE,DELIVERED,0
1784,833,81,530000.0,CASH,DELIVERED,0
1785,451,,930000.0,CASH,CANCELLED,0
