delivery_route_id,order_id,distance_km,estimated_time_min
1330,1330,4.69,15
1331,1331,1.70,7
1332,1332,5.27,17
1333,1333,4.83,16
1334,1334,9.67,29
1335,1335,14.79,48
1336,1336,12.77,42
1337,1337,8.09,26
1338,1338,2.59,10
1339,1339,11.56,36
1340,1340,10.48,34
1341,1341,11.18,34
1342,1342,6.66,21
1343,1343,2.68,9
1344,1344,6.40,23
1345,1345,8.44,27
1346,1346,12.66,41
1347,1347,7.87,27
1348,1348,9.55,28
1349,1349,12.44,41
1350,1350,9.28,29
1351,1351,14.63,43
1352,1352,5.25,17
1353,1353,9.68,32
1354,1354,8.14,28
1355,1355,13.04,41
1356,1356,2.72,11
1357,1357,1.17,5
1358,1358,8.37,28
1359,1359,13.68,45
1360,1360,11.62,35
1361,1361,12.83,41
1362,1362,6.02,21
1363,1363,4.66,15
1364,1364,4.41,14
1365,1365,6.70,21
1366,1366,12.57,37
1367,1367,6.00,18
1368,1368,5.40,16
1369,1369,10.37,34
1370,1370,5.44,16
1371,1371,10.61,33
1372,1372,11.68,38
1373,1373,3.83,11
1374,1374,12.42,38
1375,1375,7.53,25
1376,1376,10.94,32
1377,1377,14.24,42
1378,1378,11.36,35
1379,1379,6.72,24
1380,1380,4.49,14
1381,1381,11.63,38
1382,1382,9.95,32
1383,1383,10.03,32
1384,1384,2.11,9
1385,1385,7.41,26
1386,1386,12.51,38
1387,1387,3.70,14
1388,1388,6.45,19
1389,1389,11.46,37
1390,1390,2.48,9
1391,1391,8.24,25
1392,1392,5.62,18
1393,1393,4.68,17
1394,1394,7.57,25
1395,1395,13.37,43
1396,1396,13.18,40
1397,1397,3.22,9
1398,1398,9.47,29
1399,1399,8.81,30
1400,1400,7.02,24
1401,1401,10.79,34
1402,1402,1.91,5
1403,1403,10.65,33
1404,1404,10.40,33
1405,1405,4.10,16
1406,1406,7.04,25
1407,1407,8.45,27
1408,1408,2.69,8
1409,1409,9.80,33
1410,1410,4.30,14
1411,1411,6.31,18
1412,1412,10.79,32
1413,1413,1.14,4
1414,1414,4.55,15
1415,1415,3.55,10
1416,1416,2.77,11
1417,1417,13.41,42
1418,1418,3.12,13
1419,1419,8.95,28
1420,1420,3.52,10
1421,1421,9.31,30
1422,1422,7.97,25
1423,1423,12.24,37
1424,1424,7.44,26
1425,1425,14.27,44
1426,1426,6.51,21
1427,1427,14.25,43
1428,1428,9.59,32
1429,1429,2.08,9
1430,1430,3.50,11
1431,1431,7.21,22
1432,1432,4.30,15
1433,1433,3.19,11
1434,1434,6.57,20
1435,1435,9.05,31
1436,1436,1.60,4
1437,1437,5.75,19
1438,1438,1.33,7
1439,1439,8.56,27
1440,1440,14.82,48
1441,1441,4.01,12
1442,1442,1.72,8
1443,1443,13.10,40
1444,1444,12.42,40
1445,1445,3.82,13
1446,1446,7.51,23
1447,1447,13.23,39
1448,1448,1.40,6
1449,1449,7.86,26
1450,1450,14.64,44
1451,1451,8.10,26
1452,1452,2.94,11
1453,1453,2.05,8
1454,1454,3.74,14
1455,1455,12.84,40
1456,1456,14.92,47
1457,1457,4.45,14
1458,1458,11.63,36
1459,1459,4.12,16
1460,1460,10.95,36
1461,1461,12.31,40
1462,1462,10.18,31
1463,1463,4.20,15
1464,1464,9.91,29
1465,1465,14.18,46
1466,1466,14.33,45
1467,1467,12.10,37
1468,1468,2.50,10
1469,1469,3.75,14
1470,1470,2.35,9
1471,1471,1.94,8
1472,1472,10.49,31
1473,1473,6.24,18
1474,1474,1.11,5
1475,1475,7.99,23
1476,1476,4.35,13
1477,1477,1.03,3
1478,1478,10.86,32
1479,1479,3.94,13
1480,1480,8.15,24
1481,1481,12.94,40
1482,1482,9.92,29
1483,1483,14.56,44
1484,1484,5.81,18
1485,1485,11.92,39
1486,1486,10.59,32
1487,1487,11.75,37
1488,1488,12.37,39
1489,1489,13.46,42
1490,1490,12.82,42
1491,1491,5.21,19
1492,1492,3.03,13
1493,1493,2.44,11
1494,1494,1.68,8
1495,1495,12.21,40
1496,1496,1.64,8
1497,1497,5.89,19
1498,1498,9.00,29
1499,1499,14.82,45
1500,1500,3.95,14
1501,1501,1.22,6
1502,1502,8.18,26
1503,1503,5.29,19
1504,1504,14.14,46
1505,1505,10.60,31
1506,1506,11.37,36
1507,1507,2.30,7
1508,1508,4.18,12
1509,1509,10.88,34
1510,1510,10.51,32
1511,1511,14.86,44
1512,1512,10.77,36
1513,1513,1.26,5
1514,1514,9.78,29
1515,1515,7.87,23
1516,1516,7.80,25
1517,1517,1.99,7
1518,1518,7.40,26
1519,1519,2.74,11
1520,1520,4.17,12
1521,1521,1.37,8
1522,1522,4.66,16
1523,1523,10.55,32
1524,1524,3.15,9
1525,1525,6.18,19
1526,1526,1.16,7
1527,1527,10.33,31
1528,1528,3.55,12
1529,1529,13.63,44
1530,1530,13.26,41
1531,1531,5.04,15
1532,1532,4.00,12
1533,1533,2.57,11
1534,1534,9.24,31
1535,1535,11.76,35
1536,1536,10.60,32
1537,1537,12.50,39
1538,1538,14.88,46
1539,1539,9.75,31
1540,1540,8.63,26
1541,1541,13.46,42
1542,1542,7.00,24
1543,1543,9.51,29
1544,1544,5.10,16
1545,1545,12.73,38
1546,1546,14.24,45
1547,1547,6.99,22
1548,1548,10.32,31
1549,1549,12.03,37
1550,1550,10.04,34
1551,1551,8.16,28
1552,1552,13.85,45
1553,1553,1.38,6
1554,1554,6.58,21
1555,1555,14.57,46
1556,1556,5.60,20
1557,1557,3.52,13
1558,1558,13.30,42
1559,1559,6.00,19
1560,1560,9.08,29
1561,1561,8.09,28
1562,1562,14.50,44
1563,1563,9.67,31
1564,1564,4.03,15
1565,1565,12.13,39
1566,1566,14.55,46
1567,1567,1.95,9
1568,1568,5.57,18
1569,1569,13.86,43
1570,1570,7.65,23
1571,1571,4.53,17
1572,1572,7.58,22
1573,1573,13.91,41
1574,1574,12.18,39
1575,1575,6.10,19
1576,1576,9.33,29
1577,1577,1.66,5
1578,1578,6.67,21
1579,1579,13.93,43
1580,1580,2.67,12
1581,1581,13.92,45
1582,1582,13.48,40
1583,1583,3.09,11
1584,1584,4.09,13
1585,1585,11.91,36
1586,1586,11.80,35
1587,1587,14.51,45
1588,1588,11.70,35
1589,1589,1.91,7
1590,1590,6.90,23
1591,1591,12.82,39
1592,1592,3.05,11
1593,1593,13.96,41
1594,1594,4.81,15
1595,1595,13.54,41
1596,1596,2.76,8
1597,1597,7.78,25
1598,1598,11.51,37
1599,1599,14.80,48
1600,1600,7.13,22
1601,1601,6.36,23
1602,1602,13.89,41
1603,1603,7.60,23
1604,1604,14.38,44
1605,1605,13.39,44
1606,1606,4.59,17
1607,1607,11.63,35
1608,1608,6.88,23
1609,1609,5.30,16
1610,1610,14.66,46
1611,1611,5.57,20
1612,1612,6.18,22
1613,1613,11.71,39
1614,1614,2.93,9
1615,1615,4.10,14
1616,1616,3.68,12
1617,1617,2.51,8
1618,1618,12.14,36
1619,1619,9.53,30
1620,1620,1.23,7
1621,1621,10.20,33
1622,1622,12.68,40
1623,1623,14.44,43
1624,1624,7.68,26
1625,1625,9.42,31
1626,1626,12.36,37
1627,1627,9.12,27
1628,1628,9.94,33
1629,1629,1.85,9
1630,1630,11.79,36
1631,1631,3.36,10
1632,1632,11.09,33
1633,1633,13.16,40
1634,1634,8.49,29
1635,1635,8.23,26
1636,1636,3.20,11
1637,1637,2.01,6
1638,1638,1.26,3
1639,1639,3.63,13
1640,1640,10.51,34
1641,1641,11.55,34
1642,1642,10.51,35
1643,1643,13.66,42
1644,1644,14.17,46
1645,1645,5.09,19
1646,1646,6.07,21
1647,1647,14.99,47
1648,1648,14.52,43
1649,1649,4.88,17
1650,1650,12.08,40
1651,1651,7.87,24
1652,1652,3.51,13
1653,1653,10.95,34
1654,1654,3.11,11
1655,1655,7.45,26
1656,1656,1.35,7
1657,1657,8.80,29
1658,1658,10.29,32
1659,1659,3.98,13
1660,1660,9.82,31
1661,1661,14.08,42
1662,1662,10.63,35
1663,1663,5.55,17
1664,1664,3.75,13
1665,1665,10.37,33
1666,1666,13.09,39
1667,1667,5.30,15
1668,1668,7.91,23
1669,1669,4.02,16
1670,1670,4.06,12
1671,1671,3.08,12
1672,1672,8.70,26
1673,1673,14.79,45
1674,1674,3.12,12
1675,1675,14.32,45
1676,1676,3.95,15
1677,1677,8.55,27
1678,1678,12.46,41
1679,1679,8.06,27
1680,1680,11.03,37
1681,1681,8.62,25
1682,1682,3.98,14
1683,1683,13.47,42
1684,1684,14.35,43
1685,1685,9.21,30
1686,1686,7.09,23
1687,1687,9.45,32
1688,1688,5.40,16
1689,1689,7.96,27
1690,1690,14.84,44
1691,1691,10.92,32
1692,1692,14.85,47
1693,1693,4.27,13
1694,1694,2.47,11
1695,1695,10.74,33
1696,1696,9.09,30
1697,1697,14.60,47
1698,1698,7.08,21
1699,1699,12.86,40
1700,1700,5.37,19
1701,1701,3.95,15
1702,1702,8.57,26
1703,1703,13.54,43
1704,1704,12.42,41
1705,1705,7.26,22
1706,1706,3.02,12
1707,1707,8.75,27
1708,1708,6.33,20
1709,1709,6.28,22
1710,1710,14.41,43
1711,1711,1.81,5
1712,1712,11.44,37
1713,1713,9.42,30
1714,1714,13.08,39
1715,1715,4.06,13
1716,1716,2.10,10
1717,1717,13.68,45
1718,1718,9.78,32
1719,1719,4.34,14
1720,1720,12.64,39
1721,1721,10.20,30
1722,1722,2.57,10
1723,1723,8.36,25
1724,1724,3.37,11
1725,1725,11.32,34
1726,1726,8.86,29
1727,1727,1.50,5
1728,1728,2.87,12
1729,1729,4.11,16
1730,1730,13.94,44
1731,1731,8.42,28
1732,1732,11.02,37
1733,1733,11.05,35
1734,1734,1.41,8
1735,1735,7.30,24
1736,1736,3.18,10
1737,1737,9.55,30
1738,1738,13.22,39
1739,1739,3.39,11
1740,1740,12.23,39
1741,1741,12.69,40
1742,1742,11.18,35
1743,1743,4.46,13
1744,1744,8.16,25
1745,1745,6.25,19
1746,1746,3.15,9
1747,1747,13.95,43
1748,1748,11.99,36
1749,1749,2.30,7
1750,1750,5.33,16
1751,1751,4.44,17
1752,1752,6.84,20
1753,1753,1.43,4
1754,1754,11.84,38
1755,1755,1.99,9
1756,1756,1.77,7
1757,1757,5.71,19
1758,1758,11.39,38
1759,1759,12.41,41
1760,1760,3.33,9
1761,1761,4.32,12
1762,1762,8.47,28
1763,1763,11.54,38
1764,1764,7.23,25
1765,1765,9.49,31
1766,1766,4.16,15
1767,1767,8.43,26
1768,1768,7.95,23
1769,1769,12.93,38
1770,1770,11.27,35
1771,1771,2.23,7
1772,1772,3.80,15
1773,1773,6.63,19
1774,1774,4.38,14
1775,1775,3.51,10
1776,1776,14.74,44
1777,1777,12.54,39
1778,1778,4.17,16
1779,1779,4.76,16
1780,1780,13.52,40
1781,1781,13.20,40
1782,1782,11.03,37
1783,1783,13.91,44
1784,1784,4.63,13
1785,1785,2.94,9
1786,1786,10.26,34
1787,1787,6.50,19
1788,1788,10.70,32
1789,1789,12.76,41
1790,1790,5.18,17
1791,1791,7.39,25
1792,1792,11.07,37
1793,1793,12.26,38
1794,1794,5.20,15
1795,1795,5.76,19
1796,1796,5.25,17
1797,1797,4.37,13
1798,1798,2.58,7
1799,1799,8.68,30
1800,1800,10.28,31
1801,1801,11.52,38
1802,1802,12.54,39
1803,1803,14.38,47
1804,1804,2.56,10
1805,1805,2.15,10
1806,1806,13.21,41
1807,1807,8.16,25
1808,1808,6.85,22
1809,1809,10.43,33
1810,1810,3.90,12
1811,1811,13.94,45
1812,1812,4.30,14
1813,1813,12.33,41
1814,1814,11.55,36
1815,1815,13.50,43
1816,1816,8.67,29
1817,1817,1.34,8
1818,1818,11.78,38
1819,1819,4.90,15
1820,1820,2.84,9
1821,1821,6.64,21
1822,1822,9.32,30
1823,1823,7.11,25
1824,1824,4.51,16
1825,1825,7.49,25
1826,1826,10.55,34
1827,1827,13.66,40
1828,1828,9.30,29
1829,1829,10.02,33
1830,1830,10.24,31
1831,1831,4.94,16
1832,1832,1.82,6
1833,1833,5.01,16
1834,1834,11.63,38
1835,1835,12.56,39
1836,1836,4.42,15
1837,1837,7.44,24
1838,1838,2.96,10
1839,1839,5.43,20
1840,1840,4.98,15
1841,1841,6.21,18
1842,1842,10.49,32
1843,1843,12.89,41
1844,1844,4.31,13
1845,1845,14.70,47
1846,1846,1.15,4
1847,1847,7.14,24
1848,1848,9.73,30
1849,1849,5.59,16
1850,1850,11.24,35
1851,1851,11.59,37
1852,1852,2.31,8
1853,1853,7.37,22
1854,1854,3.41,11
1855,1855,1.66,5
1856,1856,12.14,37
1857,1857,5.37,20
1858,1858,10.32,31
1859,1859,10.02,33
1860,1860,13.10,39
1861,1861,10.79,36
1862,1862,4.00,15
1863,1863,1.38,4
1864,1864,14.13,46
1865,1865,10.80,35
1866,1866,9.92,29
1867,1867,4.10,15
1868,1868,2.19,9
1869,1869,14.25,46
1870,1870,11.42,38
1871,1871,1.36,6
1872,1872,2.38,8
1873,1873,11.05,34
1874,1874,14.09,43
1875,1875,14.78,48
1876,1876,13.11,41
1877,1877,1.87,5
1878,1878,10.63,33
1879,1879,3.21,12
1880,1880,6.54,23
1881,1881,13.68,43
1882,1882,6.81,22
1883,1883,13.43,44
1884,1884,13.83,43
1885,1885,13.69,41
1886,1886,13.98,42
1887,1887,13.25,42
1888,1888,1.96,6
1889,1889,11.41,38
1890,1890,4.12,13
1891,1891,2.80,10
1892,1892,13.66,42
1893,1893,3.66,11
1894,1894,9.74,29
1895,1895,11.27,33
1896,1896,3.51,11
1897,1897,2.37,11
1898,1898,14.82,45
1899,1899,1.76,8
1900,1900,13.78,43
1901,1901,10.85,32
1902,1902,14.12,42
1903,1903,13.62,41
1904,1904,2.49,11
1905,1905,6.29,22
1906,1906,6.55,20
1907,1907,13.24,43
1908,1908,9.26,30
1909,1909,11.62,38
1910,1910,11.15,33
1911,1911,2.75,12
1912,1912,14.65,43
1913,1913,7.55,23
1914,1914,11.56,38
1915,1915,5.64,17
1916,1916,7.02,23
1917,1917,6.45,21
1918,1918,9.45,32
1919,1919,4.29,14
1920,1920,2.08,10
1921,1921,11.61,37
1922,1922,13.16,43
1923,1923,13.39,40
1924,1924,3.65,13
1925,1925,2.42,8
1926,1926,3.76,12
1927,1927,13.16,42
1928,1928,2.63,7
1929,1929,7.24,23
1930,1930,10.36,34
1931,1931,11.38,38
1932,1932,11.73,37
1933,1933,5.04,15
1934,1934,5.50,16
1935,1935,9.61,31
1936,1936,3.99,11
1937,1937,6.28,18
1938,1938,10.91,35
1939,1939,7.31,24
1940,1940,5.47,18
1941,1941,2.97,10
1942,1942,7.20,25
1943,1943,9.39,31
1944,1944,11.40,35
1945,1945,13.73,41
1946,1946,8.15,27
1947,1947,4.19,15
1948,1948,6.05,22
1949,1949,14.61,45
1950,1950,9.26,30
1951,1951,7.37,22
1952,1952,13.89,45
1953,1953,9.73,33
1954,1954,8.01,25
1955,1955,14.95,44
1956,1956,14.28,44
1957,1957,5.35,17
1958,1958,4.95,15
1959,1959,4.11,12
1960,1960,7.75,27
1961,1961,4.35,13
1962,1962,14.82,46
1963,1963,4.66,16
1964,1964,11.03,34
1965,1965,4.98,15
1966,1966,13.67,42
1967,1967,8.23,25
1968,1968,4.11,16
1969,1969,9.57,28
1970,1970,14.78,46
1971,1971,5.42,16
1972,1972,7.18,22
1973,1973,2.86,9
1974,1974,6.86,21
1975,1975,11.99,38
1976,1976,8.82,30
1977,1977,13.52,44
1978,1978,14.29,45
1979,1979,2.51,11
1980,1980,9.50,31
1981,1981,13.50,42
1982,1982,1.33,4
1983,1983,4.85,16
1984,1984,12.70,41
1985,1985,6.85,20
1986,1986,13.75,41
1987,1987,4.76,18
1988,1988,11.38,38
1989,1989,10.18,33
1990,1990,8.57,28
1991,1991,6.07,18
1992,1992,10.80,32
1993,1993,3.70,12
1994,1994,7.41,22
1995,1995,4.48,17
1996,1996,3.20,10
1997,1997,2.90,12
1998,1998,8.08,24
1999,1999,8.29,25
2000,2000,2.55,7
2001,2001,1.53,4
2002,2002,10.64,33
2003,2003,6.46,23
2004,2004,11.08,36
2005,2005,14.14,45
2006,2006,14.75,44
2007,2007,5.56,18
2008,2008,11.32,35
2009,2009,6.31,18
2010,2010,6.10,20
2011,2011,1.84,9
2012,2012,4.21,15
2013,2013,10.08,31
2014,2014,4.11,14
2015,2015,11.37,38
2016,2016,12.34,41
2017,2017,6.43,19
2018,2018,11.53,37
2019,2019,6.22,18
2020,2020,9.74,31
2021,2021,8.07,24
2022,2022,6.92,23
2023,2023,14.32,45
2024,2024,14.60,44
2025,2025,7.50,22
2026,2026,14.83,47
2027,2027,6.34,20
2028,2028,10.37,31
2029,2029,9.88,33
2030,2030,10.31,31
2031,2031,4.27,16
2032,2032,9.30,27
2033,2033,13.15,40
2034,2034,6.80,20
2035,2035,5.94,18
2036,2036,11.90,38
2037,2037,11.44,35
2038,2038,7.43,25
2039,2039,13.05,43
2040,2040,13.68,43
2041,2041,4.22,15
2042,2042,14.72,44
2043,2043,1.39,5
2044,2044,14.48,43
2045,2045,14.75,46
2046,2046,14.28,44
2047,2047,11.32,36
2048,2048,13.33,42
2049,2049,8.24,25
2050,2050,8.36,25
2051,2051,12.51,40
2052,2052,11.17,34
2053,2053,13.90,43
2054,2054,8.69,26
2055,2055,9.57,29
2056,2056,7.19,21
2057,2057,3.23,10
2058,2058,13.87,41
2059,2059,5.54,17
2060,2060,9.56,32
2061,2061,10.48,35
2062,2062,11.16,34
2063,2063,8.64,29
2064,2064,3.79,15
2065,2065,5.85,19
2066,2066,14.60,44
2067,2067,7.91,27
2068,2068,8.98,29
2069,2069,2.81,10
2070,2070,11.79,37
2071,2071,14.04,44
2072,2072,1.47,8
2073,2073,1.14,7
2074,2074,11.08,37
2075,2075,9.47,31
2076,2076,12.85,40
2077,2077,12.19,40
2078,2078,11.28,37
2079,2079,1.91,8
2080,2080,1.83,5
2081,2081,6.65,23
2082,2082,11.58,34
2083,2083,4.71,17
2084,2084,4.50,14
2085,2085,6.85,24
2086,2086,11.31,35
2087,2087,14.81,46
2088,2088,1.81,7
2089,2089,8.77,28
2090,2090,7.96,24
2091,2091,14.31,42
2092,2092,9.29,30
2093,2093,4.81,17
2094,2094,7.08,25
2095,2095,9.56,31
2096,2096,11.89,39
2097,2097,11.69,39
2098,2098,7.88,26
2099,2099,9.91,31
2100,2100,2.48,7
2101,2101,11.91,35
2102,2102,14.12,46
2103,2103,5.39,17
2104,2104,11.16,36
2105,2105,7.38,26
2106,2106,4.24,15
2107,2107,5.99,17
2108,2108,13.78,44
2109,2109,1.52,4
2110,2110,7.94,25
2111,2111,13.26,43
2112,2112,11.30,34
2113,2113,4.02,13
2114,2114,12.43,40
2115,2115,2.10,9
2116,2116,9.95,29
2117,2117,6.47,21
2118,2118,2.24,8
2119,2119,12.29,39
2120,2120,9.67,29
2121,2121,13.60,41
2122,2122,9.94,32
2123,2123,7.87,27
2124,2124,3.25,11
2125,2125,14.54,47
2126,2126,9.53,31
2127,2127,9.18,31
2128,2128,14.93,45
2129,2129,13.13,41
2130,2130,1.14,7
2131,2131,4.38,13
2132,2132,8.33,28
2133,2133,11.90,35
2134,2134,11.16,33
2135,2135,14.65,44
2136,2136,8.14,27
2137,2137,13.84,45
2138,2138,12.18,36
2139,2139,8.66,26
2140,2140,7.45,26
2141,2141,6.56,21
2142,2142,8.61,29
2143,2143,4.79,18
2144,2144,5.75,19
2145,2145,7.61,24
2146,2146,14.28,42
2147,2147,7.79,23
2148,2148,12.83,40
2149,2149,1.57,6
2150,2150,13.31,40
2151,2151,6.88,21
2152,2152,14.59,43
2153,2153,8.55,29
2154,2154,2.35,8
2155,2155,11.97,35
2156,2156,12.03,38
2157,2157,14.71,46
2158,2158,7.75,27
2159,2159,10.91,32
2160,2160,2.27,10
2161,2161,2.62,10
2162,2162,5.67,19
2163,2163,1.40,5
2164,2164,9.18,30
2165,2165,5.81,18
2166,2166,6.96,21
2167,2167,12.76,38
2168,2168,11.26,35
2169,2169,7.60,25
2170,2170,7.38,22
2171,2171,5.34,19
2172,2172,8.33,25
2173,2173,14.83,48
2174,2174,11.27,34
2175,2175,13.78,42
2176,2176,13.07,41
2177,2177,10.28,30
2178,2178,2.41,11
2179,2179,4.51,15
2180,2180,7.05,22
2181,2181,10.01,30
2182,2182,3.08,9
2183,2183,7.68,24
2184,2184,9.37,29
2185,2185,11.64,36
2186,2186,10.15,34
2187,2187,1.12,7
2188,2188,9.75,31
2189,2189,10.35,34
2190,2190,4.48,17
2191,2191,4.39,14
2192,2192,13.80,45
2193,2193,13.35,42
2194,2194,5.17,18
2195,2195,9.90,32
2196,2196,8.56,28
2197,2197,5.47,18
2198,2198,10.29,34
2199,2199,10.26,32
2200,2200,12.87,38
2201,2201,5.63,18
2202,2202,4.56,13
2203,2203,2.50,10
2204,2204,10.57,32
2205,2205,3.21,9
2206,2206,13.15,40
2207,2207,1.69,9
2208,2208,9.92,32
2209,2209,1.14,4
2210,2210,13.44,42
2211,2211,12.15,39
2212,2212,6.87,21
2213,2213,1.80,5
2214,2214,5.39,20
2215,2215,4.04,13
2216,2216,6.62,20
2217,2217,10.58,32
2218,2218,5.39,16
2219,2219,14.44,47
2220,2220,8.07,28
2221,2221,3.34,11
2222,2222,4.61,13
2223,2223,2.16,8
2224,2224,10.50,33
2225,2225,2.53,10
2226,2226,1.41,6
2227,2227,14.17,44
2228,2228,6.45,20
2229,2229,10.29,33
2230,2230,12.67,38
2231,2231,3.44,13
2232,2232,11.44,34
2233,2233,11.09,34
2234,2234,2.16,6
2235,2235,1.54,6
2236,2236,12.12,36
2237,2237,3.81,15
2238,2238,10.42,35
2239,2239,8.73,29
2240,2240,7.88,23
2241,2241,12.61,37
2242,2242,12.85,42
2243,2243,8.18,28
2244,2244,5.78,19
2245,2245,2.33,6
2246,2246,6.84,23
2247,2247,10.05,31
2248,2248,9.10,28
2249,2249,12.48,40
2250,2250,13.68,45
2251,2251,4.69,14
2252,2252,12.85,40
2253,2253,1.35,7
2254,2254,12.26,37
2255,2255,14.79,45
2256,2256,2.87,8
2257,2257,13.50,44
2258,2258,1.21,7
2259,2259,4.12,15
2260,2260,10.37,32
2261,2261,7.50,26
2262,2262,6.77,21
2263,2263,5.98,18
2264,2264,2.93,12
2265,2265,1.17,5
2266,2266,4.10,13
2267,2267,9.69,29
2268,2268,13.00,42
2269,2269,6.16,22
2270,2270,7.95,26
2271,2271,6.18,20
2272,2272,13.83,43
2273,2273,5.19,18
2274,2274,12.41,37
2275,2275,9.15,27
2276,2276,5.76,19
2277,2277,2.36,8
2278,2278,1.07,5
2279,2279,4.49,15
2280,2280,9.40,28
2281,2281,5.85,18
2282,2282,2.68,12
2283,2283,3.99,14
2284,2284,1.24,4
2285,2285,6.23,18
2286,2286,10.29,33
2287,2287,4.64,16
2288,2288,6.93,20
2289,2289,13.60,40
2290,2290,9.48,30
2291,2291,7.25,23
2292,2292,12.68,39
2293,2293,2.92,11
2294,2294,11.98,39
2295,2295,12.20,38
2296,2296,14.54,43
2297,2297,2.94,9
2298,2298,1.34,7
2299,2299,5.55,17
2300,2300,13.00,41
2301,2301,12.22,38
2302,2302,13.39,43
2303,2303,10.23,34
2304,2304,7.99,27
2305,2305,11.29,35
2306,2306,13.89,45
2307,2307,5.09,17
2308,2308,3.03,13
2309,2309,10.74,32
2310,2310,3.25,12
2311,2311,7.28,24
2312,2312,5.40,20
2313,2313,14.70,46
2314,2314,8.21,28
2315,2315,1.63,5
2316,2316,8.04,24
2317,2317,7.89,25
2318,2318,14.69,47
2319,2319,4.96,14
2320,2320,10.94,36
2321,2321,12.68,40
2322,2322,3.56,10
2323,2323,2.83,11
2324,2324,7.83,27
2325,2325,1.94,9
2326,2326,6.02,22
2327,2327,13.17,42
2328,2328,1.34,4
2329,2329,6.59,23
2330,2330,14.01,46
2331,2331,5.59,16
2332,2332,13.73,42
2333,2333,5.27,19
2334,2334,12.11,38
2335,2335,3.74,15
2336,2336,11.06,35
2337,2337,10.46,31
2338,2338,11.79,35
2339,2339,7.20,24
2340,2340,6.97,23
2341,2341,3.70,11
2342,2342,2.81,10
2343,2343,4.17,16
2344,2344,7.94,27
2345,2345,5.30,19
2346,2346,9.38,32
2347,2347,3.80,12
2348,2348,2.33,9
2349,2349,7.13,25
2350,2350,7.41,23
2351,2351,12.86,42
2352,2352,2.25,8
2353,2353,12.18,40
2354,2354,10.19,33
2355,2355,9.38,31
2356,2356,6.45,21
2357,2357,2.66,11
2358,2358,5.52,20
2359,2359,11.00,36
2360,2360,13.89,45
2361,2361,14.95,46
2362,2362,4.32,16
2363,2363,9.77,31
2364,2364,2.17,10
2365,2365,4.82,17
2366,2366,6.87,22
2367,2367,4.19,12
2368,2368,6.93,24
2369,2369,11.08,37
2370,2370,5.22,16
2371,2371,11.30,36
2372,2372,9.18,27
2373,2373,9.13,27
2374,2374,5.47,17
2375,2375,5.62,18
2376,2376,13.12,43
2377,2377,11.51,34
2378,2378,12.59,39
2379,2379,9.30,27
2380,2380,10.03,31
2381,2381,10.78,33
2382,2382,2.92,12
2383,2383,7.06,23
2384,2384,9.09,28
2385,2385,12.90,41
2386,2386,4.41,15
2387,2387,10.60,32
2388,2388,2.48,8
2389,2389,2.40,7
2390,2390,14.51,44
2391,2391,3.75,11
2392,2392,7.64,26
2393,2393,6.58,22
2394,2394,12.97,42
2395,2395,10.44,35
2396,2396,11.17,36
2397,2397,5.76,21
2398,2398,10.98,34
2399,2399,5.79,17
2400,2400,4.97,18
2401,2401,7.95,24
2402,2402,10.74,35
2403,2403,11.60,37
2404,2404,3.39,13
2405,2405,1.82,6
2406,2406,5.19,19
2407,2407,11.01,35
2408,2408,11.06,35
2409,2409,13.95,41
2410,2410,11.66,37
2411,2411,5.32,19
2412,2412,6.71,20
2413,2413,8.95,28
2414,2414,9.41,31
2415,2415,14.03,46
2416,2416,13.79,42
2417,2417,14.41,44
2418,2418,12.90,39
2419,2419,14.43,45
2420,2420,8.23,24
2421,2421,12.68,39
2422,2422,7.84,23
2423,2423,8.83,28
2424,2424,12.92,41
2425,2425,4.68,16
2426,2426,12.70,38
2427,2427,2.72,10
2428,2428,9.00,29
2429,2429,5.35,18
2430,2430,3.87,14
2431,2431,10.21,30
2432,2432,13.69,41
2433,2433,14.97,45
2434,2434,13.23,40
2435,2435,11.98,37
2436,2436,10.95,34
2437,2437,12.75,40
2438,2438,1.65,6
2439,2439,3.05,9
2440,2440,4.73,18
2441,2441,4.33,13
2442,2442,12.34,39
2443,2443,5.42,19
2444,2444,6.57,22
2445,2445,9.86,29
2446,2446,3.23,13
2447,2447,5.81,20
2448,2448,5.32,16
2449,2449,12.28,38
2450,2450,8.25,24
2451,2451,1.73,7
2452,2452,12.23,39
2453,2453,4.41,17
2454,2454,9.05,31
2455,2455,2.68,10
2456,2456,6.06,18
2457,2457,12.00,37
2458,2458,13.53,42
2459,2459,7.38,26
2460,2460,10.08,34
2461,2461,12.32,40
2462,2462,11.19,33
2463,2463,3.87,15
2464,2464,7.52,25
2465,2465,1.14,6
2466,2466,14.90,44
2467,2467,11.82,35
2468,2468,5.16,15
2469,2469,3.80,13
2470,2470,14.16,44
2471,2471,1.48,4
2472,2472,2.73,9
2473,2473,11.64,35
2474,2474,12.16,38
2475,2475,8.20,28
2476,2476,14.25,42
2477,2477,13.21,42
2478,2478,10.61,35
2479,2479,11.81,35
2480,2480,11.72,37
2481,2481,8.99,28
2482,2482,2.32,7
2483,2483,9.28,29
2484,2484,1.53,4
2485,2485,14.05,42
2486,2486,9.87,32
2487,2487,10.96,34
2488,2488,3.94,14
2489,2489,13.91,41
2490,2490,12.05,36
2491,2491,9.23,28
2492,2492,2.57,11
2493,2493,12.02,38
